,mean_fit_time,mean_score_time,mean_test_score,param_C,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,std_fit_time,std_score_time,std_test_score,subgenre_level,class1,class2,mfw,token_unit,normalization,repetition,num_topics,optimize_interval,topic_repetition
0,0.001573491096496582,0.0004178762435913086,0.8219780219780219,1,{'C': 1},1,0.7857142857142857,0.9285714285714286,0.7857142857142857,0.6428571428571429,1.0,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.6923076923076923,5.009571506346628e-05,1.0805413031175082e-05,0.10428565638785317,subgenre-theme,novela histórica,other,,,,3,100.0,100.0,3.0
1,0.0015464544296264649,0.00038976669311523436,0.7543956043956044,10,{'C': 10},2,0.7142857142857143,0.8571428571428571,0.7857142857142857,0.5714285714285714,0.7692307692307693,0.9230769230769231,0.6153846153846154,0.8461538461538461,0.8461538461538461,0.6153846153846154,6.095520105962729e-05,5.743661425437482e-06,0.11436097479671346,subgenre-theme,novela histórica,other,,,,3,100.0,100.0,3.0
2,0.0016578197479248046,0.0003836870193481445,0.7186813186813186,100,{'C': 100},3,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.42857142857142855,0.6923076923076923,1.0,0.6153846153846154,0.8461538461538461,0.8461538461538461,0.6153846153846154,0.0001277416488044177,7.1748148794610966e-06,0.1608454897892922,subgenre-theme,novela histórica,other,,,,3,100.0,100.0,3.0
3,0.0016446113586425781,0.0003823280334472656,0.7186813186813186,1000,{'C': 1000},3,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.42857142857142855,0.6923076923076923,1.0,0.6153846153846154,0.8461538461538461,0.8461538461538461,0.6153846153846154,0.00012192176930303302,1.0030709103567137e-05,0.1608454897892922,subgenre-theme,novela histórica,other,,,,3,100.0,100.0,3.0
0,0.001558995246887207,0.00041530132293701174,0.8197802197802198,1,{'C': 1},1,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.7857142857142857,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.5384615384615384,0.7692307692307693,0.8461538461538461,3.9235824882113434e-05,1.6931563598986492e-05,0.11048738781781171,subgenre-theme,novela histórica,other,,,,3,100.0,100.0,4.0
1,0.0015821456909179688,0.00038828849792480467,0.8076923076923077,10,{'C': 10},2,0.8571428571428571,0.9285714285714286,0.6428571428571429,0.5714285714285714,0.9230769230769231,1.0,0.9230769230769231,0.6153846153846154,0.8461538461538461,0.7692307692307693,8.528109598379583e-05,7.750767625781098e-06,0.14268798099454447,subgenre-theme,novela histórica,other,,,,3,100.0,100.0,4.0
2,0.001751255989074707,0.00038974285125732423,0.7609890109890111,100,{'C': 100},3,0.9285714285714286,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.8461538461538461,1.0,0.8461538461538461,0.6153846153846154,0.6923076923076923,0.5384615384615384,0.0001366257059065368,9.274482727050781e-06,0.1491684878693077,subgenre-theme,novela histórica,other,,,,3,100.0,100.0,4.0
3,0.001714801788330078,0.0003804683685302734,0.7609890109890111,1000,{'C': 1000},3,0.9285714285714286,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.8461538461538461,1.0,0.8461538461538461,0.6153846153846154,0.6923076923076923,0.5384615384615384,0.00012136260723015584,3.7694271419471115e-06,0.1491684878693077,subgenre-theme,novela histórica,other,,,,3,100.0,100.0,4.0
0,0.0015522956848144532,0.0004176616668701172,0.8296703296703296,1,{'C': 1},1,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.8461538461538461,4.6062913738501455e-05,1.513790887337835e-05,0.05444830392016483,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,0.0
1,0.0015589475631713867,0.00038869380950927733,0.7670329670329671,10,{'C': 10},4,0.7857142857142857,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.6153846153846154,1.0,0.7692307692307693,0.7692307692307693,0.5384615384615384,0.6923076923076923,5.2115929149097714e-05,5.831320742055264e-06,0.12330728050064864,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,0.0
2,0.0018258333206176759,0.0003949880599975586,0.7818681318681319,100,{'C': 100},2,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.6153846153846154,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.6153846153846154,0.6923076923076923,0.00011738136023974548,1.8539110448837027e-05,0.10232327167412053,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,0.0
3,0.001806354522705078,0.000385737419128418,0.7818681318681319,1000,{'C': 1000},2,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.6153846153846154,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.6153846153846154,0.6923076923076923,0.00010132145580693362,9.243417898996665e-06,0.10232327167412053,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,0.0
0,0.001556229591369629,0.0004263877868652344,0.8054945054945055,1,{'C': 1},2,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.6153846153846154,0.6923076923076923,0.8461538461538461,3.618249185588563e-05,2.4027861780408948e-05,0.09256896566440742,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,1.0
1,0.0015348434448242188,0.0003906726837158203,0.8115384615384617,10,{'C': 10},1,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7692307692307693,0.9230769230769231,0.7692307692307693,0.6923076923076923,0.6153846153846154,0.8461538461538461,6.625919552849791e-05,5.6391916306763715e-06,0.09478778437721629,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,1.0
2,0.001618027687072754,0.0003847360610961914,0.7521978021978023,100,{'C': 100},3,0.9285714285714286,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.7692307692307693,0.9230769230769231,0.7692307692307693,0.6153846153846154,0.46153846153846156,0.7692307692307693,0.00010520087084594945,1.0063438948818847e-05,0.12963889542626514,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,1.0
3,0.001651167869567871,0.0003839731216430664,0.7521978021978023,1000,{'C': 1000},3,0.9285714285714286,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.7692307692307693,0.9230769230769231,0.7692307692307693,0.6153846153846154,0.46153846153846156,0.7692307692307693,0.00010270707392693522,5.3282685320871886e-06,0.12963889542626514,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,1.0
0,0.0015088796615600586,0.00042438507080078125,0.7824175824175824,1,{'C': 1},2,0.7142857142857143,0.8571428571428571,0.7857142857142857,0.9285714285714286,0.7692307692307693,0.9230769230769231,0.8461538461538461,0.6153846153846154,0.6153846153846154,0.7692307692307693,7.748442794887271e-05,1.9399714111131578e-05,0.10563749467002424,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,2.0
1,0.0016458749771118164,0.0003938913345336914,0.7906593406593406,10,{'C': 10},1,0.7857142857142857,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7692307692307693,1.0,0.8461538461538461,0.7692307692307693,0.6153846153846154,0.6923076923076923,9.532075276019314e-05,1.2620632930074528e-05,0.10144619041428468,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,2.0
2,0.0016892194747924806,0.00038597583770751955,0.7087912087912087,100,{'C': 100},3,0.6428571428571429,0.7142857142857143,0.7857142857142857,0.7142857142857143,0.6153846153846154,0.8461538461538461,0.6923076923076923,0.6153846153846154,0.7692307692307693,0.6923076923076923,0.00015785263443398134,6.4641340309736284e-06,0.07130166240663004,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,2.0
3,0.0016815662384033203,0.0003842353820800781,0.7087912087912087,1000,{'C': 1000},3,0.6428571428571429,0.7142857142857143,0.7857142857142857,0.7142857142857143,0.6153846153846154,0.8461538461538461,0.6923076923076923,0.6153846153846154,0.7692307692307693,0.6923076923076923,0.0001551954420322934,7.632523133624324e-06,0.07130166240663004,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,2.0
0,0.00150909423828125,0.0004118204116821289,0.8137362637362637,1,{'C': 1},1,0.7142857142857143,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.8461538461538461,3.189808932618764e-05,1.2023035498459754e-05,0.047548905794109725,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,3.0
1,0.0016381502151489257,0.0004563093185424805,0.7901098901098901,10,{'C': 10},2,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9285714285714286,0.9230769230769231,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.6153846153846154,0.6923076923076923,0.00011933027088934077,7.764626955499208e-05,0.09000932474604496,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,3.0
2,0.0015864849090576171,0.0003833293914794922,0.7675824175824176,100,{'C': 100},3,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.8571428571428571,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.5384615384615384,6.031526389414101e-05,1.0649493676899844e-05,0.09472406363163474,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,3.0
3,0.0015743255615234375,0.00038595199584960936,0.7675824175824176,1000,{'C': 1000},3,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.8571428571428571,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.5384615384615384,5.7651643583171986e-05,1.214053999496401e-05,0.09472406363163474,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,3.0
0,0.0015549659729003906,0.00042133331298828126,0.8203296703296704,1,{'C': 1},1,0.7857142857142857,0.9285714285714286,0.7857142857142857,0.8571428571428571,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.7692307692307693,2.9177408159580887e-05,1.3549560896939919e-05,0.06093949083551546,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,4.0
1,0.0015705347061157227,0.00040051937103271487,0.7917582417582418,10,{'C': 10},2,0.7857142857142857,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8461538461538461,0.7692307692307693,0.9230769230769231,0.7692307692307693,0.7692307692307693,0.7692307692307693,9.142723335392867e-05,2.2700516409290482e-05,0.06208791208791209,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,4.0
2,0.0015303373336791992,0.00038650035858154295,0.7467032967032967,100,{'C': 100},3,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.6428571428571429,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.6153846153846154,9.795000425736564e-05,7.837736556473853e-06,0.06636534771163975,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,4.0
3,0.001524066925048828,0.0003862857818603516,0.7467032967032967,1000,{'C': 1000},3,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.6428571428571429,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.6153846153846154,8.028543072547041e-05,1.2147093188995094e-05,0.06636534771163975,subgenre-theme,novela histórica,other,,,,4,100.0,100.0,4.0
0,0.0015434503555297851,0.00041832923889160154,0.8362637362637363,1,{'C': 1},1,0.7142857142857143,0.8571428571428571,0.9285714285714286,0.7857142857142857,1.0,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.6153846153846154,6.001171818762446e-05,1.7013533767555787e-05,0.10479391913302981,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,0.0
1,0.001685762405395508,0.0004019975662231445,0.7686813186813186,10,{'C': 10},2,0.6428571428571429,0.6428571428571429,0.9285714285714286,0.8571428571428571,0.6923076923076923,0.8461538461538461,1.0,0.6153846153846154,0.7692307692307693,0.6923076923076923,0.00016136525225718678,1.9863129600765178e-05,0.12638437603587535,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,0.0
2,0.0017670392990112305,0.000385594367980957,0.7247252747252747,100,{'C': 100},3,0.5714285714285714,0.5,0.9285714285714286,0.7857142857142857,0.7692307692307693,0.8461538461538461,1.0,0.6923076923076923,0.6923076923076923,0.46153846153846156,0.00011361866091835136,6.414346031018396e-06,0.16826917470283884,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,0.0
3,0.001770782470703125,0.00038418769836425783,0.7247252747252747,1000,{'C': 1000},3,0.5714285714285714,0.5,0.9285714285714286,0.7857142857142857,0.7692307692307693,0.8461538461538461,1.0,0.6923076923076923,0.6923076923076923,0.46153846153846156,0.00011614111727976718,4.588798980430251e-06,0.16826917470283884,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,0.0
0,0.0016222000122070312,0.00042572021484375,0.8895604395604396,1,{'C': 1},1,0.7857142857142857,0.9285714285714286,0.8571428571428571,0.7857142857142857,1.0,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.9230769230769231,1.0,4.2398975476691105e-05,1.2758936345571147e-05,0.08147630995230472,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,1.0
1,0.0014838933944702148,0.00040104389190673826,0.8417582417582418,10,{'C': 10},2,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.7692307692307693,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.6923076923076923,0.7692307692307693,5.0059891241606865e-05,9.916292747449682e-06,0.08078231186588619,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,1.0
2,0.0014983892440795898,0.0003905773162841797,0.7763736263736264,100,{'C': 100},3,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7857142857142857,0.6153846153846154,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.6153846153846154,0.8461538461538461,3.742504212219767e-05,3.861792248726177e-06,0.10113622101434615,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,1.0
3,0.0015055179595947266,0.0003939628601074219,0.7763736263736264,1000,{'C': 1000},3,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7857142857142857,0.6153846153846154,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.6153846153846154,0.8461538461538461,4.679546350409383e-05,7.933429718566937e-06,0.10113622101434615,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,1.0
0,0.001551508903503418,0.00042471885681152346,0.8362637362637363,1,{'C': 1},1,0.7857142857142857,0.9285714285714286,0.8571428571428571,0.7142857142857143,0.7692307692307693,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.7692307692307693,9.402191666386738e-05,2.3225004714547077e-05,0.07116604333491067,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,2.0
1,0.00159912109375,0.00038962364196777345,0.7818681318681319,10,{'C': 10},2,0.7142857142857143,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.6153846153846154,0.8461538461538461,0.9230769230769231,0.5384615384615384,0.7692307692307693,0.7692307692307693,7.909913564310281e-05,3.209011336973427e-06,0.12197430941781118,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,2.0
2,0.0017555713653564452,0.0003907203674316406,0.7225274725274725,100,{'C': 100},3,0.6428571428571429,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.6923076923076923,0.6923076923076923,0.9230769230769231,0.5384615384615384,0.5384615384615384,0.7692307692307693,0.00021567888651533707,9.668042420157157e-06,0.120184065651472,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,2.0
3,0.0017442941665649415,0.00039119720458984374,0.7225274725274725,1000,{'C': 1000},3,0.6428571428571429,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.6923076923076923,0.6923076923076923,0.9230769230769231,0.5384615384615384,0.5384615384615384,0.7692307692307693,0.0002067714168210484,8.133393949235089e-06,0.120184065651472,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,2.0
0,0.0015742063522338867,0.00041370391845703126,0.8219780219780219,1,{'C': 1},1,0.6428571428571429,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.7692307692307693,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.7692307692307693,5.6523413681320374e-05,8.206449227865296e-06,0.07940273362417637,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,3.0
1,0.0016707420349121095,0.00039446353912353516,0.7840659340659342,10,{'C': 10},2,0.7142857142857143,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.6153846153846154,0.0001521640045655366,1.1457619023518502e-05,0.09190946280956473,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,3.0
2,0.0017328500747680665,0.0004052877426147461,0.7148351648351647,100,{'C': 100},3,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7857142857142857,0.6923076923076923,0.8461538461538461,0.8461538461538461,0.46153846153846156,0.6153846153846154,0.6153846153846154,0.00012864291732975943,3.4148574149876736e-05,0.12008857375970108,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,3.0
3,0.0017291784286499023,0.0003985881805419922,0.7148351648351647,1000,{'C': 1000},3,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7857142857142857,0.6923076923076923,0.8461538461538461,0.8461538461538461,0.46153846153846156,0.6153846153846154,0.6153846153846154,0.00010575652911940776,1.6008453887097042e-05,0.12008857375970108,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,3.0
0,0.0015456438064575194,0.00042281150817871096,0.8516483516483516,1,{'C': 1},1,0.7857142857142857,0.9285714285714286,0.8571428571428571,0.7142857142857143,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.9230769230769231,0.8461538461538461,5.142025513517865e-05,1.421070735683699e-05,0.07163958687035879,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,4.0
1,0.0016005516052246093,0.0003993749618530273,0.8357142857142857,10,{'C': 10},2,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.7692307692307693,8.897823536027809e-05,1.5199235841252719e-05,0.045471805134506764,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,4.0
2,0.0015798330307006836,0.0003861665725708008,0.7906593406593407,100,{'C': 100},3,0.7142857142857143,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.7692307692307693,0.9230769230769231,0.8461538461538461,0.6923076923076923,0.7692307692307693,0.6923076923076923,9.595653556210062e-05,9.769374017893124e-06,0.07454932420163458,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,4.0
3,0.0015758991241455079,0.0003883838653564453,0.7906593406593407,1000,{'C': 1000},3,0.7142857142857143,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.7692307692307693,0.9230769230769231,0.8461538461538461,0.6923076923076923,0.7692307692307693,0.6923076923076923,0.00010188877603296834,1.119755389909646e-05,0.07454932420163458,subgenre-theme,novela histórica,other,,,,5,100.0,100.0,4.0
0,0.001522660255432129,0.00041821002960205076,0.8131868131868132,1,{'C': 1},1,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.6153846153846154,0.9230769230769231,0.9230769230769231,0.6923076923076923,0.8461538461538461,0.8461538461538461,2.7633782992259054e-05,1.6620853253893203e-05,0.0977960240056571,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,0.0
1,0.001546168327331543,0.00038912296295166013,0.7747252747252746,10,{'C': 10},2,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.6153846153846154,0.6923076923076923,0.8461538461538461,0.6923076923076923,0.7692307692307693,0.8461538461538461,0.000122597348752325,9.725870906612016e-06,0.08558034053818696,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,0.0
2,0.001624155044555664,0.00038361549377441406,0.7368131868131869,100,{'C': 100},3,0.7857142857142857,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.6153846153846154,0.7692307692307693,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.8461538461538461,0.00014440050300844781,1.2340781491132432e-05,0.1014461904142847,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,0.0
3,0.0016461610794067383,0.00038609504699707033,0.7368131868131869,1000,{'C': 1000},3,0.7857142857142857,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.6153846153846154,0.7692307692307693,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.8461538461538461,0.0001458399354643982,1.2853923719922218e-05,0.1014461904142847,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,0.0
0,0.0015473604202270509,0.0004121541976928711,0.8126373626373626,1,{'C': 1},1,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.6923076923076923,0.9230769230769231,0.9230769230769231,0.6923076923076923,0.7692307692307693,0.7692307692307693,2.8162361440493718e-05,1.224740715923533e-05,0.07986713093653315,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,1.0
1,0.001530766487121582,0.00038170814514160156,0.767032967032967,10,{'C': 10},2,0.9285714285714286,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.6923076923076923,0.7692307692307693,0.7692307692307693,0.5384615384615384,0.8461538461538461,0.7692307692307693,9.537012871266333e-05,5.286229725614771e-06,0.09552225851472851,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,1.0
2,0.0016192913055419922,0.0003804206848144531,0.7516483516483516,100,{'C': 100},3,0.9285714285714286,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.6923076923076923,0.6923076923076923,0.8461538461538461,0.6153846153846154,0.7692307692307693,0.6153846153846154,7.871293251927171e-05,7.78443050212254e-06,0.09391587085372086,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,1.0
3,0.0016160964965820312,0.0003797054290771484,0.7516483516483516,1000,{'C': 1000},3,0.9285714285714286,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.6923076923076923,0.6923076923076923,0.8461538461538461,0.6153846153846154,0.7692307692307693,0.6153846153846154,7.344129749940314e-05,4.0604020991016094e-06,0.09391587085372086,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,1.0
0,0.0015149831771850586,0.00041189193725585935,0.7835164835164836,1,{'C': 1},4,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.6923076923076923,0.7692307692307693,0.6923076923076923,3.237388077920215e-05,8.531388353962854e-06,0.07802197802197802,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,2.0
1,0.0015508413314819336,0.00039091110229492185,0.8065934065934066,10,{'C': 10},3,0.9285714285714286,0.6428571428571429,0.8571428571428571,0.7142857142857143,0.7692307692307693,0.7692307692307693,1.0,0.7692307692307693,0.7692307692307693,0.8461538461538461,6.650588293323193e-05,5.8129168158179174e-06,0.09865047610231355,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,2.0
2,0.0016100168228149413,0.0003931999206542969,0.8137362637362637,100,{'C': 100},1,0.9285714285714286,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7692307692307693,0.7692307692307693,1.0,0.7692307692307693,0.7692307692307693,0.8461538461538461,7.613227896783593e-05,6.0988572344135366e-06,0.08861157162998463,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,2.0
3,0.0015992164611816407,0.0003889322280883789,0.8137362637362637,1000,{'C': 1000},1,0.9285714285714286,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7692307692307693,0.7692307692307693,1.0,0.7692307692307693,0.7692307692307693,0.8461538461538461,7.13235226493473e-05,3.4682323833814227e-06,0.08861157162998463,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,2.0
0,0.0015890836715698243,0.0004143476486206055,0.7835164835164836,1,{'C': 1},1,0.7857142857142857,0.7142857142857143,0.8571428571428571,0.7857142857142857,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.6923076923076923,4.109709093295219e-05,9.492203895938929e-06,0.05196303480235994,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,3.0
1,0.0014652729034423829,0.00039064884185791016,0.7164835164835165,10,{'C': 10},2,0.7857142857142857,0.5714285714285714,0.8571428571428571,0.6428571428571429,0.5384615384615384,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.5384615384615384,4.159742182440587e-05,1.4107954811742778e-05,0.1239422094999812,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,3.0
2,0.0016644954681396484,0.000382232666015625,0.6851648351648352,100,{'C': 100},3,0.7857142857142857,0.5714285714285714,0.9285714285714286,0.6428571428571429,0.46153846153846156,0.6923076923076923,0.7692307692307693,0.7692307692307693,0.6923076923076923,0.5384615384615384,8.91456727656308e-05,6.781154188015433e-06,0.130326380997351,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,3.0
3,0.001664280891418457,0.0003842353820800781,0.6851648351648352,1000,{'C': 1000},3,0.7857142857142857,0.5714285714285714,0.9285714285714286,0.6428571428571429,0.46153846153846156,0.6923076923076923,0.7692307692307693,0.7692307692307693,0.6923076923076923,0.5384615384615384,7.774597364527112e-05,1.3180558806786452e-05,0.130326380997351,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,3.0
0,0.0015778779983520509,0.00042514801025390626,0.7901098901098902,1,{'C': 1},1,0.9285714285714286,0.7857142857142857,0.8571428571428571,0.7142857142857143,0.6923076923076923,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.6923076923076923,0.6153846153846154,3.196151116976915e-05,1.801529657238301e-05,0.10151610048247031,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,4.0
1,0.0016080856323242188,0.00039532184600830076,0.7384615384615385,10,{'C': 10},2,0.8571428571428571,0.7142857142857143,0.7857142857142857,0.6428571428571429,0.6923076923076923,0.6923076923076923,0.9230769230769231,0.6153846153846154,0.7692307692307693,0.6923076923076923,6.852000639050945e-05,8.585353388336507e-06,0.09089048123847127,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,4.0
2,0.001699542999267578,0.0003879308700561523,0.7302197802197803,100,{'C': 100},3,0.9285714285714286,0.6428571428571429,0.8571428571428571,0.6428571428571429,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.7692307692307693,6.408176940749588e-05,1.198391961411803e-05,0.08912115011950505,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,4.0
3,0.001690983772277832,0.00038604736328125,0.7302197802197803,1000,{'C': 1000},3,0.9285714285714286,0.6428571428571429,0.8571428571428571,0.6428571428571429,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.7692307692307693,6.440693791582051e-05,1.1583708422869983e-05,0.08912115011950505,subgenre-theme,novela histórica,other,,,,6,100.0,100.0,4.0
0,0.0015421867370605468,0.0004171133041381836,0.7681318681318682,1,{'C': 1},1,0.6428571428571429,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.5384615384615384,3.7376733962604184e-05,1.1918663763363001e-05,0.09837466732894533,subgenre-theme,novela histórica,other,,,,7,100.0,100.0,0.0
1,0.0015434026718139648,0.00039348602294921877,0.7307692307692308,10,{'C': 10},2,0.6428571428571429,0.7857142857142857,0.8571428571428571,0.7142857142857143,0.7692307692307693,0.6923076923076923,0.6923076923076923,0.8461538461538461,0.6923076923076923,0.6153846153846154,6.243446986976342e-05,5.961608776876557e-06,0.07715819640238222,subgenre-theme,novela histórica,other,,,,7,100.0,100.0,0.0
