,mean_fit_time,mean_score_time,mean_test_score,param_max_features,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,std_fit_time,std_score_time,std_test_score,subgenre_level,class1,class2,mfw,token_unit,normalization,repetition,num_topics,optimize_interval,topic_repetition
1,0.13651089668273925,0.008882975578308106,0.7,log2,{'max_features': 'log2'},2,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.5384615384615384,0.6153846153846154,0.5384615384615384,0.0010445749748729304,6.790355765976813e-05,0.09951579427400818,subgenre-theme,novela histórica,other,100.0,3gram_chars,zscore,4,,,
0,0.14350433349609376,0.008899950981140136,0.7390109890109889,sqrt,{'max_features': 'sqrt'},1,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.7857142857142857,0.8461538461538461,0.6923076923076923,0.8461538461538461,0.6923076923076923,0.6153846153846154,0.7692307692307693,0.0014907660470763204,0.00013629422613036158,0.09399459398082988,subgenre-theme,novela histórica,other,100.0,3gram_chars,zscore,5,,,
1,0.13630139827728271,0.009014153480529785,0.7247252747252747,log2,{'max_features': 'log2'},2,0.6428571428571429,0.7857142857142857,0.7142857142857143,0.6428571428571429,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.6153846153846154,0.6153846153846154,0.8461538461538461,0.000761264820194,0.00025742330008218735,0.0863686630008647,subgenre-theme,novela histórica,other,100.0,3gram_chars,zscore,5,,,
0,0.14370944499969482,0.008915519714355469,0.7516483516483516,sqrt,{'max_features': 'sqrt'},2,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.6428571428571429,0.6153846153846154,0.6153846153846154,0.9230769230769231,0.6153846153846154,0.6923076923076923,0.7692307692307693,0.0012056420168765568,7.674139656953882e-05,0.12422443860205952,subgenre-theme,novela histórica,other,100.0,3gram_chars,zscore,6,,,
1,0.13576924800872803,0.00887911319732666,0.7615384615384616,log2,{'max_features': 'log2'},1,0.7857142857142857,0.8571428571428571,0.7142857142857143,0.6428571428571429,0.9230769230769231,0.6153846153846154,0.9230769230769231,0.6923076923076923,0.6923076923076923,0.7692307692307693,0.0009046197562001847,0.00010889336580560905,0.10451699131362337,subgenre-theme,novela histórica,other,100.0,3gram_chars,zscore,6,,,
0,0.14429523944854736,0.00888829231262207,0.6785714285714285,sqrt,{'max_features': 'sqrt'},2,0.5714285714285714,0.7142857142857143,0.7857142857142857,0.7142857142857143,0.6923076923076923,0.6153846153846154,0.7692307692307693,0.7692307692307693,0.5384615384615384,0.6153846153846154,0.0007730408318755182,6.691206272489064e-05,0.08351829090004989,subgenre-theme,novela histórica,other,100.0,3gram_chars,zscore,7,,,
1,0.1367969274520874,0.008933258056640626,0.7082417582417582,log2,{'max_features': 'log2'},1,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.7857142857142857,0.7692307692307693,0.6153846153846154,0.7692307692307693,0.7692307692307693,0.6153846153846154,0.6153846153846154,0.0009373295216792273,7.867320363191481e-05,0.09162654232295693,subgenre-theme,novela histórica,other,100.0,3gram_chars,zscore,7,,,
0,0.14379942417144775,0.008924531936645507,0.7252747252747254,sqrt,{'max_features': 'sqrt'},1,0.8571428571428571,0.6428571428571429,0.7142857142857143,0.5,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.6153846153846154,0.6923076923076923,0.7692307692307693,0.0012247009408272419,0.00012030752697394092,0.11013708510212579,subgenre-theme,novela histórica,other,100.0,3gram_chars,zscore,8,,,
1,0.1362999200820923,0.008920502662658692,0.7230769230769231,log2,{'max_features': 'log2'},2,0.9285714285714286,0.7857142857142857,0.7142857142857143,0.5714285714285714,0.7692307692307693,0.8461538461538461,0.7692307692307693,0.5384615384615384,0.6153846153846154,0.6923076923076923,0.0009192196519816724,9.880826768428661e-05,0.11630195262971661,subgenre-theme,novela histórica,other,100.0,3gram_chars,zscore,8,,,
0,0.14389417171478272,0.00897963047027588,0.7148351648351648,sqrt,{'max_features': 'sqrt'},2,0.7142857142857143,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7692307692307693,0.7692307692307693,0.6153846153846154,0.7692307692307693,0.46153846153846156,0.6923076923076923,0.001025454985408261,0.00030631742266102886,0.09924999509514196,subgenre-theme,novela histórica,other,100.0,3gram_chars,zscore,9,,,
1,0.13666892051696777,0.00886220932006836,0.7230769230769231,log2,{'max_features': 'log2'},1,0.7857142857142857,0.7142857142857143,0.6428571428571429,0.8571428571428571,0.7692307692307693,0.7692307692307693,0.6923076923076923,0.7692307692307693,0.46153846153846156,0.7692307692307693,0.00118294049177772,6.773058510441966e-05,0.10309191765161001,subgenre-theme,novela histórica,other,100.0,3gram_chars,zscore,9,,,
0,0.18071424961090088,0.009109997749328613,0.8434065934065934,sqrt,{'max_features': 'sqrt'},2,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.7692307692307693,0.0009218919655464636,0.0003248440401244777,0.05254367766949574,subgenre-theme,novela histórica,other,1000.0,word,tfidf,0,,,
1,0.1426626443862915,0.009053492546081543,0.85,log2,{'max_features': 'log2'},1,0.8571428571428571,0.9285714285714286,1.0,0.7142857142857143,0.7692307692307693,0.7692307692307693,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.0005539828481045834,0.00019573995314172075,0.08798245809944516,subgenre-theme,novela histórica,other,1000.0,word,tfidf,0,,,
0,0.18021707534790038,0.008923196792602539,0.85,sqrt,{'max_features': 'sqrt'},2,0.8571428571428571,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.6923076923076923,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.00171627239899362,7.040845786295235e-05,0.07657101537845395,subgenre-theme,novela histórica,other,1000.0,word,tfidf,1,,,
1,0.14278738498687743,0.008975768089294433,0.8653846153846153,log2,{'max_features': 'log2'},1,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.8461538461538461,0.8461538461538461,0.9230769230769231,1.0,0.6923076923076923,0.8461538461538461,0.0009693977639113018,0.00013065327040465719,0.075306803143448,subgenre-theme,novela histórica,other,1000.0,word,tfidf,1,,,
0,0.18029501438140869,0.00895674228668213,0.8945054945054947,sqrt,{'max_features': 'sqrt'},2,0.8571428571428571,1.0,0.9285714285714286,0.9285714285714286,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.00142903268375026,7.418627312316723e-05,0.06137143738656353,subgenre-theme,novela histórica,other,1000.0,word,tfidf,2,,,
1,0.14264602661132814,0.00891549587249756,0.9093406593406594,log2,{'max_features': 'log2'},1,0.9285714285714286,0.9285714285714286,1.0,0.9285714285714286,0.9230769230769231,1.0,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.7692307692307693,0.0008925380990904187,3.644967846360664e-05,0.07574649628246946,subgenre-theme,novela histórica,other,1000.0,word,tfidf,2,,,
0,0.180053186416626,0.00892937183380127,0.8785714285714287,sqrt,{'max_features': 'sqrt'},1,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.7692307692307693,1.0,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.001300437042478168,5.9972320458011236e-05,0.08657813498402421,subgenre-theme,novela histórica,other,1000.0,word,tfidf,3,,,
1,0.14274027347564697,0.008974432945251465,0.8417582417582418,log2,{'max_features': 'log2'},2,0.8571428571428571,0.9285714285714286,1.0,0.7857142857142857,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.0006321126052085305,0.00014291328502536065,0.07976689865476705,subgenre-theme,novela histórica,other,1000.0,word,tfidf,3,,,
0,0.18011550903320311,0.008962464332580567,0.8219780219780219,sqrt,{'max_features': 'sqrt'},2,0.7142857142857143,0.7857142857142857,0.7857142857142857,0.8571428571428571,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.0007204496140059129,0.00017347143303482953,0.05550266505131601,subgenre-theme,novela histórica,other,1000.0,word,tfidf,4,,,
1,0.14274842739105226,0.008962130546569825,0.8285714285714286,log2,{'max_features': 'log2'},1,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.0005843672354436634,9.51561046686758e-05,0.06651756461723761,subgenre-theme,novela histórica,other,1000.0,word,tfidf,4,,,
0,0.18026771545410156,0.008899617195129394,0.873076923076923,sqrt,{'max_features': 'sqrt'},1,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.0009997679835976295,9.552977869819643e-05,0.034264751269601934,subgenre-theme,novela histórica,other,1000.0,word,tfidf,5,,,
1,0.14251489639282228,0.008956837654113769,0.8137362637362637,log2,{'max_features': 'log2'},2,0.8571428571428571,0.7857142857142857,0.9285714285714286,0.6428571428571429,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.6923076923076923,0.0007047903452651302,0.0001849594128233654,0.08768686810086494,subgenre-theme,novela histórica,other,1000.0,word,tfidf,5,,,
0,0.18075599670410156,0.008909797668457032,0.7978021978021979,sqrt,{'max_features': 'sqrt'},2,0.8571428571428571,0.7857142857142857,0.9285714285714286,0.7142857142857143,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.0015485091725767066,9.91597287852172e-05,0.058448730316361316,subgenre-theme,novela histórica,other,1000.0,word,tfidf,6,,,
1,0.14316508769989014,0.009000492095947266,0.8423076923076923,log2,{'max_features': 'log2'},1,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.7857142857142857,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.7692307692307693,0.0007558928939574483,9.359839724245222e-05,0.06393725414101974,subgenre-theme,novela histórica,other,1000.0,word,tfidf,6,,,
0,0.18053057193756103,0.008966279029846192,0.8659340659340659,sqrt,{'max_features': 'sqrt'},1,0.7857142857142857,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.7692307692307693,1.0,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.0008395491044826608,0.00031403303938285225,0.07356073833485521,subgenre-theme,novela histórica,other,1000.0,word,tfidf,7,,,
1,0.14271163940429688,0.008967971801757813,0.8428571428571429,log2,{'max_features': 'log2'},2,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.9285714285714286,0.6153846153846154,0.9230769230769231,0.8461538461538461,1.0,0.7692307692307693,0.8461538461538461,0.0007459203841548638,9.259038240246544e-05,0.09966736126042401,subgenre-theme,novela histórica,other,1000.0,word,tfidf,7,,,
0,0.17988739013671876,0.008976221084594727,0.8357142857142857,sqrt,{'max_features': 'sqrt'},2,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.7142857142857143,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.6153846153846154,0.0013040686334638348,0.00014357364124804235,0.10510028218468344,subgenre-theme,novela histórica,other,1000.0,word,tfidf,8,,,
1,0.1434237241744995,0.00895693302154541,0.8576923076923076,log2,{'max_features': 'log2'},1,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.7692307692307693,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.0010607716305311376,0.0001079677923422833,0.04202129407692065,subgenre-theme,novela histórica,other,1000.0,word,tfidf,8,,,
0,0.18124613761901856,0.009070110321044923,0.8043956043956044,sqrt,{'max_features': 'sqrt'},2,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.7142857142857143,0.6153846153846154,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.0010787493005509864,0.00028028108909639656,0.092012872990898,subgenre-theme,novela histórica,other,1000.0,word,tfidf,9,,,
1,0.1427518367767334,0.008969426155090332,0.8340659340659341,log2,{'max_features': 'log2'},1,0.9285714285714286,1.0,0.9285714285714286,0.7142857142857143,0.7692307692307693,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.6923076923076923,0.8461538461538461,0.001093934744078124,0.00011294652092805338,0.09417268257419142,subgenre-theme,novela histórica,other,1000.0,word,tfidf,9,,,
0,0.18129947185516357,0.009141039848327637,0.8346153846153846,sqrt,{'max_features': 'sqrt'},2,0.8571428571428571,0.9285714285714286,0.7857142857142857,0.9285714285714286,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.0012020395987877971,0.0003706406499205408,0.05811981843997547,subgenre-theme,novela histórica,other,1000.0,word,zscore,0,,,
1,0.14248571395874024,0.00894789695739746,0.8351648351648351,log2,{'max_features': 'log2'},1,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9230769230769231,0.6923076923076923,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.001285793515583304,0.00011664234190269984,0.058973221384609836,subgenre-theme,novela histórica,other,1000.0,word,zscore,0,,,
0,0.17974658012390138,0.008907246589660644,0.8725274725274724,sqrt,{'max_features': 'sqrt'},1,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.7692307692307693,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.0013746997144796558,8.531448652603752e-05,0.06037959062776332,subgenre-theme,novela histórica,other,1000.0,word,zscore,1,,,
1,0.14236104488372803,0.008918261528015137,0.8362637362637363,log2,{'max_features': 'log2'},2,0.9285714285714286,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.6923076923076923,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.000891893633158231,8.437380203493278e-05,0.08006910431625,subgenre-theme,novela histórica,other,1000.0,word,zscore,1,,,
0,0.18036677837371826,0.00888066291809082,0.8725274725274726,sqrt,{'max_features': 'sqrt'},2,0.7857142857142857,0.9285714285714286,1.0,0.8571428571428571,0.8461538461538461,1.0,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.7692307692307693,0.0007786778858324624,6.571975157309204e-05,0.08288512076102451,subgenre-theme,novela histórica,other,1000.0,word,zscore,2,,,
1,0.14227192401885985,0.0089583158493042,0.8796703296703295,log2,{'max_features': 'log2'},1,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.0010577082012579603,9.785922164043508e-05,0.05197755732431768,subgenre-theme,novela histórica,other,1000.0,word,zscore,2,,,
0,0.18041369915008545,0.008948516845703126,0.8489010989010989,sqrt,{'max_features': 'sqrt'},2,1.0,0.9285714285714286,1.0,0.7142857142857143,0.7692307692307693,1.0,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.6923076923076923,0.0004156204477176352,8.691472700134891e-05,0.11684708966009195,subgenre-theme,novela histórica,other,1000.0,word,zscore,3,,,
1,0.14309661388397216,0.009023427963256836,0.85,log2,{'max_features': 'log2'},1,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.7142857142857143,0.7692307692307693,1.0,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.6923076923076923,0.0010132768465468836,7.65204791767078e-05,0.10134495857191657,subgenre-theme,novela histórica,other,1000.0,word,zscore,3,,,
0,0.18063790798187257,0.008935904502868653,0.8373626373626373,sqrt,{'max_features': 'sqrt'},1,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.9230769230769231,0.7692307692307693,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.0016586173919876288,6.462335036790913e-05,0.07610237227771774,subgenre-theme,novela histórica,other,1000.0,word,zscore,4,,,
1,0.14331681728363038,0.008986330032348633,0.8131868131868132,log2,{'max_features': 'log2'},2,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.001082810455817069,4.394245221180865e-05,0.06950060791578855,subgenre-theme,novela histórica,other,1000.0,word,zscore,4,,,
0,0.18099632263183593,0.00891408920288086,0.8274725274725275,sqrt,{'max_features': 'sqrt'},2,0.7857142857142857,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.6153846153846154,0.0015723263124809601,6.0844608234848076e-05,0.08502114784125142,subgenre-theme,novela histórica,other,1000.0,word,zscore,5,,,
1,0.14339311122894288,0.008977699279785156,0.8428571428571429,log2,{'max_features': 'log2'},1,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.7857142857142857,1.0,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.6153846153846154,0.0015297982947113156,9.396207782392244e-05,0.099667361260424,subgenre-theme,novela histórica,other,1000.0,word,zscore,5,,,
0,0.1803339719772339,0.008908605575561524,0.8269230769230769,sqrt,{'max_features': 'sqrt'},2,0.8571428571428571,1.0,0.8571428571428571,0.7857142857142857,0.7692307692307693,0.6153846153846154,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.0014368492566782553,7.440135882691442e-05,0.09740163681997711,subgenre-theme,novela histórica,other,1000.0,word,zscore,6,,,
1,0.1428858757019043,0.008932709693908691,0.8362637362637363,log2,{'max_features': 'log2'},1,0.8571428571428571,0.7857142857142857,0.9285714285714286,0.7142857142857143,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.6923076923076923,0.0011466440283996089,9.119940728910672e-05,0.08620597212068216,subgenre-theme,novela histórica,other,1000.0,word,zscore,6,,,
0,0.18020861148834227,0.009023451805114746,0.8582417582417582,sqrt,{'max_features': 'sqrt'},1,0.9285714285714286,0.7857142857142857,0.9285714285714286,0.7857142857142857,0.8461538461538461,1.0,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.7692307692307693,0.0013975621849931874,0.00028040237586787303,0.07800649900624748,subgenre-theme,novela histórica,other,1000.0,word,zscore,7,,,
1,0.1428382396697998,0.00891258716583252,0.8571428571428571,log2,{'max_features': 'log2'},2,0.8571428571428571,0.7857142857142857,0.9285714285714286,1.0,0.6923076923076923,1.0,0.7692307692307693,1.0,0.6923076923076923,0.8461538461538461,0.00079208964579142,5.181932794003777e-05,0.11559374036885503,subgenre-theme,novela histórica,other,1000.0,word,zscore,7,,,
0,0.18094298839569092,0.008945798873901368,0.8950549450549451,sqrt,{'max_features': 'sqrt'},1,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.0017315130601436208,0.00010792022711081182,0.03786427945938475,subgenre-theme,novela histórica,other,1000.0,word,zscore,8,,,
1,0.14296088218688965,0.00897665023803711,0.820879120879121,log2,{'max_features': 'log2'},2,0.7857142857142857,0.7857142857142857,0.9285714285714286,0.7857142857142857,0.7692307692307693,0.8461538461538461,0.8461538461538461,1.0,0.6923076923076923,0.7692307692307693,0.0005262475874319824,6.534442173702962e-05,0.08398509364521096,subgenre-theme,novela histórica,other,1000.0,word,zscore,8,,,
0,0.18153276443481445,0.00889573097229004,0.7835164835164835,sqrt,{'max_features': 'sqrt'},2,0.8571428571428571,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.7692307692307693,0.6923076923076923,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.001800931480348778,9.960711649889118e-05,0.05196303480235994,subgenre-theme,novela histórica,other,1000.0,word,zscore,9,,,
1,0.14316132068634033,0.008954572677612304,0.8340659340659341,log2,{'max_features': 'log2'},1,1.0,0.9285714285714286,0.9285714285714286,0.7142857142857143,0.8461538461538461,0.8461538461538461,0.6923076923076923,0.8461538461538461,0.6923076923076923,0.8461538461538461,0.0011467645043232908,5.975511631169136e-05,0.10025929431171028,subgenre-theme,novela histórica,other,1000.0,word,zscore,9,,,
0,0.17296547889709474,0.008873510360717773,0.8126373626373626,sqrt,{'max_features': 'sqrt'},2,0.8571428571428571,0.7857142857142857,0.9285714285714286,0.7857142857142857,0.6923076923076923,0.9230769230769231,0.9230769230769231,0.6153846153846154,0.7692307692307693,0.8461538461538461,0.002368600242783565,7.518467045520275e-05,0.09882322941810838,subgenre-theme,novela histórica,other,1000.0,3gram_words,tfidf,0,,,
1,0.14031219482421875,0.009014201164245606,0.8274725274725274,log2,{'max_features': 'log2'},1,0.7857142857142857,0.8571428571428571,1.0,0.7857142857142857,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.6923076923076923,0.7692307692307693,0.9230769230769231,0.00048645564635856054,0.00018877362345621248,0.08308157437993759,subgenre-theme,novela histórica,other,1000.0,3gram_words,tfidf,0,,,
0,0.17274875640869142,0.008946108818054199,0.8434065934065934,sqrt,{'max_features': 'sqrt'},1,0.7857142857142857,0.7142857142857143,1.0,0.8571428571428571,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.0012967253182923054,7.776233490244104e-05,0.07522658282438707,subgenre-theme,novela histórica,other,1000.0,3gram_words,tfidf,1,,,
1,0.13994159698486328,0.009046816825866699,0.775824175824176,log2,{'max_features': 'log2'},2,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.6923076923076923,0.6923076923076923,0.0006325845028489459,0.0001258361628617057,0.049316056422674455,subgenre-theme,novela histórica,other,1000.0,3gram_words,tfidf,1,,,
0,0.17243461608886718,0.008914327621459961,0.8879120879120878,sqrt,{'max_features': 'sqrt'},1,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.8461538461538461,1.0,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.0010009501103178447,7.601950877803182e-05,0.06148938388368256,subgenre-theme,novela histórica,other,1000.0,3gram_words,tfidf,2,,,
1,0.14042236804962158,0.008994555473327637,0.8203296703296703,log2,{'max_features': 'log2'},2,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.7142857142857143,0.7692307692307693,0.9230769230769231,0.8461538461538461,0.6923076923076923,0.8461538461538461,0.7692307692307693,0.0009125623303071863,9.768695844407728e-05,0.07692503922143881,subgenre-theme,novela histórica,other,1000.0,3gram_words,tfidf,2,,,
0,0.17376136779785156,0.008974838256835937,0.8142857142857143,sqrt,{'max_features': 'sqrt'},1,0.7857142857142857,0.7857142857142857,0.9285714285714286,0.6428571428571429,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.6923076923076923,0.8461538461538461,0.6923076923076923,0.0007831042223403672,0.00017646543683129924,0.10505287597392308,subgenre-theme,novela histórica,other,1000.0,3gram_words,tfidf,3,,,
1,0.14398956298828125,0.009123706817626953,0.7521978021978022,log2,{'max_features': 'log2'},2,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.5714285714285714,0.5384615384615384,0.8461538461538461,0.9230769230769231,0.5384615384615384,0.8461538461538461,0.6153846153846154,0.0018956795980909844,0.00012629805160076224,0.1558048392348392,subgenre-theme,novela histórica,other,1000.0,3gram_words,tfidf,3,,,
0,0.17293334007263184,0.008939504623413086,0.7912087912087913,sqrt,{'max_features': 'sqrt'},2,0.7142857142857143,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.6923076923076923,0.8461538461538461,0.6923076923076923,0.0009672603379084827,9.014322399495051e-05,0.07334701800424283,subgenre-theme,novela histórica,other,1000.0,3gram_words,tfidf,4,,,
1,0.1408006429672241,0.008983731269836426,0.8071428571428572,log2,{'max_features': 'log2'},1,0.6428571428571429,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.001358601783751268,6.532366686456709e-05,0.07161640560644239,subgenre-theme,novela histórica,other,1000.0,3gram_words,tfidf,4,,,
0,0.17241306304931642,0.008977627754211426,0.7983516483516484,sqrt,{'max_features': 'sqrt'},1,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.7142857142857143,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.6153846153846154,0.0009507733258194894,0.00015719356398190545,0.08333011304811146,subgenre-theme,novela histórica,other,1000.0,3gram_words,tfidf,5,,,
1,0.14089930057525635,0.009019422531127929,0.7923076923076924,log2,{'max_features': 'log2'},2,0.8571428571428571,0.7857142857142857,0.7857142857142857,0.5714285714285714,0.7692307692307693,0.9230769230769231,0.9230769230769231,0.6923076923076923,0.7692307692307693,0.8461538461538461,0.0008026877874885924,8.114241401464608e-05,0.10061998366821624,subgenre-theme,novela histórica,other,1000.0,3gram_words,tfidf,5,,,
0,0.17387263774871825,0.008953070640563965,0.8302197802197803,sqrt,{'max_features': 'sqrt'},1,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.7857142857142857,0.7692307692307693,0.9230769230769231,0.9230769230769231,0.7692307692307693,0.9230769230769231,0.9230769230769231,0.0017718420616943886,0.00015298536246985414,0.10598700286922366,subgenre-theme,novela histórica,other,1000.0,3gram_words,tfidf,6,,,
1,0.14091293811798095,0.00898129940032959,0.7983516483516484,log2,{'max_features': 'log2'},2,0.8571428571428571,0.7142857142857143,0.9285714285714286,0.7142857142857143,0.6923076923076923,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.6923076923076923,0.0010534423732886761,0.00010615706309250977,0.08832492351810405,subgenre-theme,novela histórica,other,1000.0,3gram_words,tfidf,6,,,
0,0.17290384769439698,0.008992218971252441,0.8197802197802198,sqrt,{'max_features': 'sqrt'},1,0.8571428571428571,0.7857142857142857,0.9285714285714286,0.8571428571428571,0.8461538461538461,1.0,0.8461538461538461,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.000999146608433779,0.00021552639853096516,0.09919979315239566,subgenre-theme,novela histórica,other,1000.0,3gram_words,tfidf,7,,,
1,0.1405556917190552,0.00894927978515625,0.8060439560439561,log2,{'max_features': 'log2'},2,0.7857142857142857,0.8571428571428571,0.9285714285714286,0.6428571428571429,0.7692307692307693,1.0,0.7692307692307693,0.6923076923076923,0.8461538461538461,0.7692307692307693,0.0008642128963416883,8.971910033037903e-05,0.1004473149674424,subgenre-theme,novela histórica,other,1000.0,3gram_words,tfidf,7,,,
0,0.17324545383453369,0.009078788757324218,0.8357142857142857,sqrt,{'max_features': 'sqrt'},1,0.8571428571428571,0.7857142857142857,0.9285714285714286,0.7857142857142857,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.9230769230769231,0.8461538461538461,0.6923076923076923,0.001994201120612417,0.00032435264412071925,0.07385768159630594,subgenre-theme,novela histórica,other,1000.0,3gram_words,tfidf,8,,,
1,0.140553879737854,0.00901789665222168,0.7923076923076923,log2,{'max_features': 'log2'},2,0.7142857142857143,0.7857142857142857,0.8571428571428571,0.6428571428571429,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.0013299414439212442,0.0002057209406240578,0.06732955464633136,subgenre-theme,novela histórica,other,1000.0,3gram_words,tfidf,8,,,
