,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,idno,y_true,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9
2478,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,0,nh0223,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2479,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,0,nh0229,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2480,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,0,nh0234,other,other,other,other,other,other,other,other,other,other,other
2481,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,0,nh0237,other,other,other,other,other,other,other,other,other,other,other
2482,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,0,nh0238,other,other,other,other,other,other,other,other,other,other,other
2483,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,0,nh0240,other,other,other,other,other,other,other,other,other,other,novela naturalista
2484,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,0,nh0244,other,other,other,other,other,other,other,other,other,other,novela naturalista
2485,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,0,nh0248,other,other,other,other,other,other,other,other,other,other,other
2486,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,0,nh0249,other,other,other,other,other,other,other,other,other,other,other
2487,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,0,nh0254,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2488,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,0,nh0255,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2489,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,0,nh0256,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2490,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0001,other,novela naturalista,other,other,other,other,other,other,other,other,other
2491,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0008,other,novela naturalista,other,other,other,other,other,other,other,other,other
2492,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0011,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2493,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0012,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2494,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0013,novela naturalista,other,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2495,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0016,other,other,other,other,other,other,other,other,other,other,other
2496,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0019,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2497,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0022,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2498,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0023,other,other,other,other,other,other,other,other,other,other,other
2499,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0024,other,other,other,other,other,other,other,other,other,other,other
2500,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0028,novela naturalista,novela naturalista,other,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2501,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0029,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2502,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0030,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2503,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0031,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2504,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0032,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2505,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0033,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2506,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0034,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2507,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0038,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2508,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0039,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2509,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0041,other,other,other,other,other,other,other,other,other,other,other
2510,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0043,other,other,other,other,other,other,other,other,other,other,other
2511,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0046,other,other,novela naturalista,other,other,other,other,other,other,other,other
2512,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0050,other,other,other,other,other,other,other,other,other,other,other
2513,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0054,other,other,other,other,other,other,other,other,other,other,other
2514,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0055,other,other,other,other,other,other,other,other,other,other,other
2515,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0057,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2516,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0058,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2517,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0059,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2518,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0060,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2519,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0061,other,other,other,novela naturalista,other,other,other,other,other,other,other
2520,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0062,other,other,other,other,other,other,other,other,other,other,other
2521,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0074,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2522,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0076,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,other,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2523,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0080,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2524,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0088,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2525,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0090,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,other,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2526,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0092,other,other,other,other,other,other,other,other,other,other,other
2527,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0099,other,other,other,novela naturalista,other,other,other,other,other,other,other
2528,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0108,other,other,other,other,other,other,other,other,other,other,other
2529,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0109,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2530,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0111,other,other,other,other,other,other,other,other,other,other,other
2531,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0113,other,other,other,other,other,other,other,other,other,other,other
2532,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0114,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2533,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0117,other,other,other,other,other,other,other,other,other,other,other
2534,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0124,other,other,other,other,other,other,other,other,other,other,other
2535,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0125,other,other,other,other,other,other,other,other,other,other,other
2536,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0127,other,other,other,other,other,other,other,other,other,other,other
2537,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0131,other,other,other,other,other,other,other,other,other,other,other
2538,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0135,other,other,other,other,other,other,other,other,other,other,other
2539,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0136,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2540,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0138,other,other,other,other,other,other,other,other,other,other,other
2541,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0140,other,other,other,other,other,other,other,other,other,other,other
2542,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0146,other,other,other,other,other,other,other,other,other,other,other
2543,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0151,other,other,other,other,other,other,other,other,other,other,other
2544,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0155,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2545,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0158,other,other,other,other,other,other,other,other,other,other,other
2546,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0159,other,other,other,other,other,other,other,other,other,other,other
2547,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0163,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2548,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0164,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2549,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0169,other,other,other,other,other,other,other,novela naturalista,other,other,other
2550,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0177,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2551,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0178,other,other,other,other,other,other,other,other,other,other,other
2552,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0179,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2553,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0188,other,other,other,other,other,other,other,other,other,other,other
2554,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0189,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2555,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0190,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2556,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0191,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2557,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0192,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2558,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0193,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2559,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0194,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2560,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0197,other,other,other,other,other,other,other,other,other,other,other
2561,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0198,other,other,other,other,other,other,other,other,other,other,other
2562,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0205,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2563,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0206,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,other,novela naturalista
2564,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0208,other,other,other,other,other,other,other,other,other,other,other
2565,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0216,other,other,other,other,other,other,other,other,other,other,other
2566,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0217,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2567,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0220,other,other,other,other,other,other,other,other,other,other,other
2568,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0223,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2569,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0229,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2570,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0234,other,other,other,other,other,other,other,other,other,other,other
2571,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0237,other,other,other,other,other,other,other,other,other,other,other
2572,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0238,other,other,other,other,other,other,other,other,other,other,other
2573,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0240,other,other,other,other,other,other,other,other,other,other,novela naturalista
2574,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0244,other,other,other,other,other,other,other,other,other,other,novela naturalista
2575,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0248,other,other,other,other,other,other,other,other,other,other,other
2576,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0249,other,other,other,other,other,other,other,other,other,other,other
2577,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0254,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2578,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0255,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2579,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,1,nh0256,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2580,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0001,other,novela naturalista,other,other,other,other,other,other,other,other,other
2581,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0008,other,novela naturalista,other,other,other,other,other,other,other,other,other
2582,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0011,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2583,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0012,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2584,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0013,novela naturalista,other,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2585,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0016,other,other,other,other,other,other,other,other,other,other,other
2586,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0019,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2587,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0022,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2588,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0023,other,other,other,other,other,other,other,other,other,other,other
2589,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0024,other,other,other,other,other,other,other,other,other,other,other
2590,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0028,novela naturalista,novela naturalista,other,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2591,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0029,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2592,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0030,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2593,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0031,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2594,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0032,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2595,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0033,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2596,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0034,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2597,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0038,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2598,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0039,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2599,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0041,other,other,other,other,other,other,other,other,other,other,other
2600,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0043,other,other,other,other,other,other,other,other,other,other,other
2601,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0046,other,other,novela naturalista,other,other,other,other,other,other,other,other
2602,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0050,other,other,other,other,other,other,other,other,other,other,other
2603,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0054,other,other,other,other,other,other,other,other,other,other,other
2604,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0055,other,other,other,other,other,other,other,other,other,other,other
2605,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0057,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2606,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0058,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2607,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0059,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2608,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0060,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2609,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0061,other,other,other,novela naturalista,other,other,other,other,other,other,other
2610,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0062,other,other,other,other,other,other,other,other,other,other,other
2611,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0074,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2612,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0076,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,other,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2613,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0080,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2614,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0088,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2615,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0090,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,other,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2616,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0092,other,other,other,other,other,other,other,other,other,other,other
2617,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0099,other,other,other,novela naturalista,other,other,other,other,other,other,other
2618,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0108,other,other,other,other,other,other,other,other,other,other,other
2619,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0109,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
2620,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0111,other,other,other,other,other,other,other,other,other,other,other
2621,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0113,other,other,other,other,other,other,other,other,other,other,other
2622,subgenre-current,novela naturalista,other,500,5gram_chars_affix-punct,zscore,2,nh0114,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
